Atomosphere of build,Same Layer Scanned?,Build Direction [degrees],Nucleants,Atomization Atomosphere,Power [W],Velocity [m/s],Hatch Spacing [μm],Beam Diameter [μm],d90 [um],Powder Shape [0-1],Powder Layer Thickness [μm],Powder Recycled How Many Times?,Initial Powder Bed Temperature [K],Substrate/Platform Temperature [K],Surface Energy Density [J/mm2],Linear Energy Density [J/mm],Volume Energy Density [J/mm3],Success_Prob
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.666666666666667,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.2777777777777777,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.0,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.111111111111111,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.2777777777777777,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.111111111111111,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.388888888888889,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.2777777777777777,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.388888888888889,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.111111111111111,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.9444444444444446,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.5555555555555556,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.666666666666667,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.5555555555555556,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.111111111111111,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.388888888888889,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.666666666666667,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.8333333333333335,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.388888888888889,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.9444444444444446,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.111111111111111,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.9444444444444446,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.9444444444444446,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.5555555555555556,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,3.2222222222222223,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.2222222222222223,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.0,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,3.5,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.388888888888889,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.5555555555555556,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.5,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.388888888888889,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.9444444444444446,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.666666666666667,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.9444444444444446,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.5,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,3.5,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.8333333333333335,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.666666666666667,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.9444444444444446,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.111111111111111,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.666666666666667,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.111111111111111,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.388888888888889,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.388888888888889,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.5555555555555556,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,3.2222222222222223,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.5555555555555556,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.9444444444444446,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.9444444444444446,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,3.5,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.2777777777777777,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.0,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.5555555555555556,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.5555555555555556,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.8333333333333335,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.8333333333333335,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.388888888888889,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.5555555555555556,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.388888888888889,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.8333333333333335,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.2777777777777777,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,3.2222222222222223,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.666666666666667,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.9444444444444446,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,3.5,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.2777777777777777,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.9444444444444446,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,3.5,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.5,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.0,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,3.5,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.2777777777777777,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.8333333333333335,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.111111111111111,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.0,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,3.5,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.5,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.666666666666667,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.9444444444444446,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.0,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,3.5,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.666666666666667,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,3.2222222222222223,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.388888888888889,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.2777777777777777,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.111111111111111,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.9444444444444446,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.111111111111111,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,3.5,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.388888888888889,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.2777777777777777,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.9444444444444446,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.666666666666667,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.2777777777777777,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.5555555555555556,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.2777777777777777,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.666666666666667,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.5555555555555556,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.388888888888889,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.111111111111111,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.388888888888889,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.0,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.9444444444444446,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.0,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.5555555555555556,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,3.2222222222222223,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.666666666666667,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.9444444444444446,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.666666666666667,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,3.5,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.0,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,3.5,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.5555555555555556,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.0,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.666666666666667,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.2222222222222223,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.5555555555555556,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.5555555555555556,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.666666666666667,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,3.2222222222222223,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.0,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,3.2222222222222223,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.2777777777777777,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.5555555555555556,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.666666666666667,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.8333333333333335,33.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.666666666666667,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.9444444444444446,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.9444444444444446,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.0,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.388888888888889,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.666666666666667,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,2.9444444444444446,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.8333333333333335,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.8333333333333335,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.5555555555555556,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.388888888888889,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.5,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.0,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.8333333333333335,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,2.666666666666667,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,2.388888888888889,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.0,20.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,1.8333333333333335,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.8333333333333335,40.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.666666666666667,10.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.2777777777777777,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,2.388888888888889,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,3.2222222222222223,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.8333333333333335,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,1.5555555555555556,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.5555555555555556,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,250.0,2.5,3.5,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,3.2222222222222223,36.66666666666667,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.5555555555555556,30.0,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.8333333333333335,16.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,3.5,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,185.71428571428572,2.5,1.0,23.333333333333336,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,164.28571428571428,2.5,1.8333333333333335,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.2777777777777777,26.666666666666668,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,228.57142857142856,2.5,2.666666666666667,13.333333333333334,0.0007842321099632161
Argon,1,90,N11,Gas,350,1.2,80,85.71428571428572,20.555555555555557,0.9,50,1,300,207.14285714285714,2.5,1.2777777777777777,16.666666666666668,0.0007842321099632161
